,EDA,time
357,15.229685,2022-08-17 13:31:42.000
358,15.095137,2022-08-17 13:31:42.250
359,14.963152,2022-08-17 13:31:42.500
360,14.811851,2022-08-17 13:31:42.750
361,14.719589000000001,2022-08-17 13:31:43.000
362,14.663207,2022-08-17 13:31:43.250
363,14.573507999999999,2022-08-17 13:31:43.500
364,14.506875,2022-08-17 13:31:43.750
365,14.472278,2022-08-17 13:31:44.000
366,14.462113,2022-08-17 13:31:44.250
367,14.427515,2022-08-17 13:31:44.500
368,14.398043,2022-08-17 13:31:44.750
369,14.386510000000001,2022-08-17 13:31:45.000
370,14.404449,2022-08-17 13:31:45.250
371,14.449299,2022-08-17 13:31:45.500
372,14.478771,2022-08-17 13:31:45.750
373,14.538998000000001,2022-08-17 13:31:46.000
374,14.585129,2022-08-17 13:31:46.250
375,14.617164,2022-08-17 13:31:46.500
376,14.668420000000001,2022-08-17 13:31:46.750
377,14.701735999999999,2022-08-17 13:31:47.000
378,14.704298999999999,2022-08-17 13:31:47.250
379,14.708143,2022-08-17 13:31:47.500
380,14.692767000000002,2022-08-17 13:31:47.750
381,14.669702,2022-08-17 13:31:48.000
382,14.631259,2022-08-17 13:31:48.250
383,14.583847,2022-08-17 13:31:48.500
384,14.521057999999998,2022-08-17 13:31:48.750
385,14.500554999999999,2022-08-17 13:31:49.000
386,14.491585999999998,2022-08-17 13:31:49.250
387,14.47749,2022-08-17 13:31:49.500
388,14.474927,2022-08-17 13:31:49.750
389,14.627415,2022-08-17 13:31:50.000
390,14.861913000000001,2022-08-17 13:31:50.250
391,14.997742,2022-08-17 13:31:50.500
392,15.179615,2022-08-17 13:31:50.750
393,15.183459,2022-08-17 13:31:51.000
394,15.123232999999999,2022-08-17 13:31:51.250
395,15.041223,2022-08-17 13:31:51.500
396,14.924614000000002,2022-08-17 13:31:51.750
397,14.823382999999998,2022-08-17 13:31:52.000
398,14.72984,2022-08-17 13:31:52.250
399,14.692679,2022-08-17 13:31:52.500
400,14.655519,2022-08-17 13:31:52.750
401,14.613233,2022-08-17 13:31:53.000
402,14.560695,2022-08-17 13:31:53.250
403,14.506875,2022-08-17 13:31:53.500
404,14.48381,2022-08-17 13:31:53.750
405,14.558131,2022-08-17 13:31:54.000
406,14.750342999999999,2022-08-17 13:31:54.250
407,14.904112,2022-08-17 13:31:54.500
408,14.998935999999999,2022-08-17 13:31:54.750
409,14.991247,2022-08-17 13:31:55.000
410,14.982277999999999,2022-08-17 13:31:55.250
411,14.978434,2022-08-17 13:31:55.500
412,15.095041,2022-08-17 13:31:55.750
413,15.53969,2022-08-17 13:31:56.000
414,15.573101999999999,2022-08-17 13:31:56.250
415,16.043379,2022-08-17 13:31:56.500
416,16.609245,2022-08-17 13:31:56.750
417,17.137961999999998,2022-08-17 13:31:57.000
418,17.638792000000002,2022-08-17 13:31:57.250
419,17.838699,2022-08-17 13:31:57.500
420,17.79385,2022-08-17 13:31:57.750
421,17.864328,2022-08-17 13:31:58.000
422,17.633675,2022-08-17 13:31:58.250
423,17.127518,2022-08-17 13:31:58.500
424,16.87508,2022-08-17 13:31:58.750
425,16.790501000000003,2022-08-17 13:31:59.000
426,16.372760999999997,2022-08-17 13:31:59.250
427,15.873211999999999,2022-08-17 13:31:59.500
428,15.763515,2022-08-17 13:31:59.750
429,15.340651000000001,2022-08-17 13:32:00.000
430,14.887548,2022-08-17 13:32:00.250
431,14.497906,2022-08-17 13:32:00.500
432,14.50175,2022-08-17 13:32:00.750
433,14.349262,2022-08-17 13:32:01.000
434,13.841910999999998,2022-08-17 13:32:01.250
435,13.342694,2022-08-17 13:32:01.500
436,12.960187,2022-08-17 13:32:01.750
437,13.518256,2022-08-17 13:32:02.000
438,14.022473999999999,2022-08-17 13:32:02.250
439,14.242242999999998,2022-08-17 13:32:02.500
440,14.421639,2022-08-17 13:32:02.750
441,14.607444000000001,2022-08-17 13:32:03.000
442,14.109726,2022-08-17 13:32:03.250
